district_id,province_name,district_name,pi_scenario,year,month,V_TR,A_d,V_in_day,rate_pp_year,daily_rate,pi_weighted,seasonal_multiplier,M_climate,eta,days_in_month,d_days,lambda_import_per_day,lambda_import_window,lambda_import,expected_imported_cases_per_month,q_import_month,eta_sens,scale_factor
TUR.59.4_1,Mugla,Fethiye,low,2069,12,0.23513635462383914,2193928,3765.396644788262,1.9441070114292855e-4,6.335493290453545e-7,1.9006461808857011e-6,0.6264425155919956,1.189469014524799,0.25,31,3,0.0010735030128654964,0.003220509038596489,0.03327859339883039,0.03327859339883039,0.0032153287618974513,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2070,1,0.23513635462383914,2193928,3774.6937072740748,1.9441070114292855e-4,5.921817815774088e-7,1.7765437666517059e-6,0.6279892517689902,1.1118027403072113,0.25,31,3,0.0010058862865015765,0.0030176588595047294,0.031182474881548867,0.031182474881548867,0.0030131103034890527,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2070,2,0.23513635462383914,2193928,3126.112102751823,1.9441070114292855e-4,5.921817815774088e-7,1.7765437666517059e-6,0.520085854004514,1.1118027403072113,0.25,28,3,8.330512454997312e-4,0.0024991537364991937,0.023325434873992475,0.023325434873992475,0.002496033451698243,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2070,3,0.23513635462383914,2193928,3466.1861837865263,1.9441070114292855e-4,5.921817815774088e-7,1.7765437666517059e-6,0.5766633896290498,1.1118027403072113,0.25,31,3,9.236747188290325e-4,0.0027710241564870976,0.028633916283700007,0.028633916283700007,0.0027671884128466218,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2070,4,0.23513635462383914,2193928,4736.173495974438,1.9441070114292855e-4,5.921817815774088e-7,1.7765437666517059e-6,0.7879489782849164,1.1118027403072113,0.25,30,3,0.001262102925308161,0.003786308775924483,0.03786308775924483,0.03786308775924483,0.0037791497471325597,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2070,5,0.23513635462383914,2193928,6406.372474748733,1.9441070114292855e-4,5.921817815774088e-7,1.7765437666517059e-6,1.0658170884747757,1.1118027403072113,0.25,31,3,0.0017071801630295887,0.005121540489088766,0.05292258505391725,0.05292258505391725,0.005108447761778767,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2070,6,0.23513635462383914,2193928,7445.890982598921,1.9441070114292855e-4,5.921817815774088e-7,1.7765437666517059e-6,1.2387599814800696,1.1118027403072113,0.25,30,3,0.0019841926818456386,0.005952578045536916,0.059525780455369166,0.059525780455369166,0.005934896553725699,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2070,7,0.23513635462383914,2193928,8461.901530606445,1.9441070114292855e-4,5.921817815774088e-7,1.7765437666517059e-6,1.407791895937949,1.1118027403072113,0.25,31,3,0.002254940762732911,0.006764822288198733,0.06990316364472024,0.06990316364472024,0.00674199238698614,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2070,8,0.23513635462383914,2193928,10047.97467293547,1.9441070114292855e-4,5.921817815774088e-7,1.7765437666517059e-6,1.6716641364809814,1.1118027403072113,0.25,31,3,0.002677600015901658,0.008032800047704975,0.0830056004929514,0.0830056004929514,0.008000623323441314,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2070,9,0.23513635462383914,2193928,8275.678395785304,1.9441070114292855e-4,5.921817815774088e-7,1.7765437666517059e-6,1.3768102756615694,1.1118027403072113,0.25,30,3,0.0022053157303269857,0.006615947190980957,0.06615947190980957,0.06615947190980957,0.006594109996810982,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2070,10,0.23513635462383914,2193928,7892.260334504628,1.9441070114292855e-4,5.921817815774088e-7,1.7765437666517059e-6,1.3130216771444592,1.1118027403072113,0.25,31,3,0.0021031418853085055,0.006309425655925517,0.06519739844456367,0.06519739844456367,0.0062895630257560065,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2070,11,0.23513635462383914,2193928,4730.499200272766,1.9441070114292855e-4,5.921817815774088e-7,1.7765437666517059e-6,0.7870049555407285,1.1118027403072113,0.25,30,3,0.0012605908301093194,0.003781772490327958,0.03781772490327958,0.03781772490327958,0.0037746305945884906,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2070,12,0.23513635462383914,2193928,3765.396644788262,1.9441070114292855e-4,5.921817815774088e-7,1.7765437666517059e-6,0.6264425155919956,1.1118027403072113,0.25,31,3,0.0010034087907404752,0.0030102263722214255,0.031105672512954728,0.031105672512954728,0.0030057001835719355,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2071,1,0.23513635462383914,2193928,3774.6937072740748,1.9441070114292855e-4,6.284224049374026e-7,1.8852654376511069e-6,0.6279892517689902,1.1798433751520636,0.25,31,3,0.0010674449376064407,0.0032023348128193217,0.03309079306579966,0.03309079306579966,0.0031972128076098727,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2071,2,0.23513635462383914,2193928,3126.112102751823,1.9441070114292855e-4,6.284224049374026e-7,1.8852654376511069e-6,0.520085854004514,1.1798433751520636,0.25,28,3,8.840326652311256e-4,0.0026520979956933767,0.024752914626471518,0.024752914626471518,0.002648584290720346,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2071,3,0.23513635462383914,2193928,3466.1861837865263,1.9441070114292855e-4,6.284224049374026e-7,1.8852654376511069e-6,0.5766633896290498,1.1798433751520636,0.25,31,3,9.802021519134789e-4,0.0029406064557404364,0.030386266709317843,0.030386266709317843,0.002936287107448421,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2071,4,0.23513635462383914,2193928,4736.173495974438,1.9441070114292855e-4,6.284224049374026e-7,1.8852654376511069e-6,0.7879489782849164,1.1798433751520636,0.25,30,3,0.0013393416298019733,0.00401802488940592,0.040180248894059196,0.040180248894059196,0.004009963428065033,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2071,5,0.23513635462383914,2193928,6406.372474748733,1.9441070114292855e-4,6.284224049374026e-7,1.8852654376511069e-6,1.0658170884747757,1.1798433751520636,0.25,31,3,0.001811656891104476,0.0054349706733134275,0.05616136362423876,0.05616136362423876,0.005420227941068445,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2071,6,0.23513635462383914,2193928,7445.890982598921,1.9441070114292855e-4,6.284224049374026e-7,1.8852654376511069e-6,1.2387599814800696,1.1798433751520636,0.25,30,3,0.0021056221383017677,0.006316866414905304,0.06316866414905303,0.06316866414905303,0.006296956958104949,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2071,7,0.23513635462383914,2193928,8461.901530606445,1.9441070114292855e-4,6.284224049374026e-7,1.8852654376511069e-6,1.407791895937949,1.1798433751520636,0.25,31,3,0.0023929395738688996,0.007178818721606699,0.07418112678993588,0.07418112678993588,0.0071531125525787775,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2071,8,0.23513635462383914,2193928,10047.97467293547,1.9441070114292855e-4,6.284224049374026e-7,1.8852654376511069e-6,1.6716641364809814,1.1798433751520636,0.25,31,3,0.0028414649053918393,0.008524394716175518,0.08808541206714701,0.08808541206714701,0.008488165081858567,0.15,0.6
